Graph(num_nodes=20, num_edges=292,
      ndata_schemes={'_ID': Scheme(shape=(), dtype=torch.int64)}
      edata_schemes={'_ID': Scheme(shape=(), dtype=torch.int64)})
cuda:1
Namespace(alpha=0.999, aug='1st', batch_size=32, beta1=0.9, beta2=0.999, clip_norm=1.0, cv=False, cvrun=-1, dataset='dgl', degree_embedding_size=16, epochs=100, exp='Pretrain', finetune=False, fold_idx=0, freq_embedding_size=16, gpu=0, hidden_size=64, learning_rate=0.005, load_path=None, lr_decay_epochs=[120, 160, 200], lr_decay_rate=0.0, max_degree=512, max_edge_freq=16, max_node_freq=16, moco=True, model='gin', model_folder='saved/Pretrain_moco_True_dgl_gin_layer_5_lr_0.005_decay_1e-05_bsz_32_hid_64_samples_2000_nce_t_0.07_nce_k_16384_rw_hops_256_restart_prob_0.8_aug_1st_ft_False_deg_16_pos_32_momentum_0.999', model_name='Pretrain_moco_True_dgl_gin_layer_5_lr_0.005_decay_1e-05_bsz_32_hid_64_samples_2000_nce_t_0.07_nce_k_16384_rw_hops_256_restart_prob_0.8_aug_1st_ft_False_deg_16_pos_32_momentum_0.999', model_path='saved', momentum=0.9, nce_k=16384, nce_t=0.07, norm=True, num_copies=12, num_layer=5, num_samples=2000, num_workers=24, optimizer='adam', positional_embedding_size=32, print_freq=10, readout='avg', restart_prob=0.8, resume='', rw_hops=256, save_freq=1, seed=0, set2set_iter=6, set2set_lstm_layer=3, subgraph_size=128, tb_folder='tensorboard/Pretrain_moco_True_dgl_gin_layer_5_lr_0.005_decay_1e-05_bsz_32_hid_64_samples_2000_nce_t_0.07_nce_k_16384_rw_hops_256_restart_prob_0.8_aug_1st_ft_False_deg_16_pos_32_momentum_0.999', tb_freq=50, tb_path='tensorboard', weight_decay=1e-05)
Pretrain_moco_True_dgl_gin_layer_5_lr_0.005_decay_1e-05_bsz_32_hid_64_samples_2000_nce_t_0.07_nce_k_16384_rw_hops_256_restart_prob_0.8_aug_1st_ft_False_deg_16_pos_32_momentum_0.999
Use GPU: 0 for training
setting random seeds
before construct dataset 5.254283905029297
load graph done
before construct dataloader 5.254283905029297
before training 5.254283905029297
using queue shape: (16384,64)
==> training...
moco1
moco2
moco3
moco4
Train: [0][1/1500]	BT 20.379 (20.379)	DT 19.080 (19.080)	loss 5.540 (5.540)	prob 5.742 (5.742)	GS 33.891 (33.891)	mem 74.267
Train: [58][470/1500]	BT 0.028 (0.324)	DT 0.000 (0.286)	loss 6.713 (6.814)	prob 2.102 (2.274)	GS 32.688 (33.188)	mem 71.926
Train: [58][480/1500]	BT 0.038 (0.318)	DT 0.001 (0.280)	loss 7.022 (6.805)	prob 1.889 (2.334)	GS 36.266 (32.741)	mem 71.926
Train: [58][490/1500]	BT 0.038 (0.318)	DT 0.001 (0.281)	loss 6.764 (6.825)	prob 2.606 (2.313)	GS 34.391 (32.861)	mem 71.925
Train: [58][500/1500]	BT 0.026 (0.313)	DT 0.001 (0.275)	loss 6.872 (6.815)	prob 1.692 (2.271)	GS 32.812 (32.678)	mem 71.926
Train: [58][510/1500]	BT 0.031 (0.307)	DT 0.000 (0.270)	loss 6.874 (6.772)	prob 2.129 (2.222)	GS 32.984 (31.828)	mem 71.926
Train: [58][520/1500]	BT 0.054 (0.314)	DT 0.000 (0.276)	loss 6.997 (6.773)	prob 1.918 (2.309)	GS 32.969 (31.560)	mem 72.119
Train: [58][530/1500]	BT 0.062 (0.309)	DT 0.003 (0.271)	loss 6.722 (6.763)	prob 2.454 (2.297)	GS 32.984 (31.734)	mem 72.169
Train: [58][540/1500]	BT 0.064 (0.320)	DT 0.012 (0.283)	loss 6.967 (6.769)	prob 2.354 (2.338)	GS 35.812 (31.891)	mem 72.704
Train: [58][550/1500]	BT 0.031 (0.321)	DT 0.000 (0.283)	loss 6.767 (6.765)	prob 2.672 (2.383)	GS 32.922 (32.342)	mem 72.904
Train: [58][560/1500]	BT 0.039 (0.316)	DT 0.001 (0.279)	loss 6.787 (6.799)	prob 2.141 (2.680)	GS 34.500 (32.916)	mem 72.905
Train: [58][570/1500]	BT 0.031 (0.318)	DT 0.000 (0.280)	loss 6.744 (6.797)	prob 2.734 (2.718)	GS 35.844 (33.493)	mem 73.052
Train: [58][580/1500]	BT 0.039 (0.313)	DT 0.001 (0.275)	loss 6.740 (6.796)	prob 2.751 (2.727)	GS 38.000 (33.342)	mem 73.053
Train: [58][590/1500]	BT 0.037 (0.314)	DT 0.000 (0.277)	loss 6.886 (6.798)	prob 2.237 (2.678)	GS 35.828 (33.256)	mem 73.099
Train: [58][600/1500]	BT 0.038 (0.309)	DT 0.001 (0.272)	loss 6.980 (6.786)	prob 2.372 (2.658)	GS 32.859 (33.028)	mem 73.100
Train: [58][610/1500]	BT 0.033 (0.311)	DT 0.000 (0.274)	loss 6.774 (6.671)	prob 2.191 (2.732)	GS 36.062 (32.869)	mem 73.119
Train: [58][620/1500]	BT 0.037 (0.306)	DT 0.001 (0.269)	loss 6.862 (6.746)	prob 2.564 (2.690)	GS 26.438 (31.752)	mem 73.121
Train: [58][630/1500]	BT 0.037 (0.302)	DT 0.000 (0.265)	loss 6.751 (6.755)	prob 1.866 (2.574)	GS 31.375 (32.069)	mem 73.121
Train: [58][640/1500]	BT 0.030 (0.305)	DT 0.000 (0.268)	loss 6.921 (6.762)	prob 2.288 (2.529)	GS 30.781 (32.124)	mem 73.126
Train: [58][650/1500]	BT 0.037 (0.301)	DT 0.000 (0.264)	loss 6.781 (6.770)	prob 2.420 (2.552)	GS 33.359 (32.095)	mem 73.127
Train: [58][660/1500]	BT 0.086 (0.305)	DT 0.016 (0.268)	loss 6.840 (6.755)	prob 2.074 (2.697)	GS 34.516 (32.009)	mem 73.129
Train: [58][670/1500]	BT 0.024 (0.304)	DT 0.000 (0.267)	loss 6.898 (6.751)	prob 2.695 (2.812)	GS 34.328 (32.849)	mem 73.129
Train: [58][680/1500]	BT 0.037 (0.302)	DT 0.001 (0.265)	loss 6.706 (6.749)	prob 2.638 (2.769)	GS 31.625 (32.210)	mem 73.131
Train: [58][690/1500]	BT 0.038 (0.301)	DT 0.001 (0.263)	loss 6.843 (6.741)	prob 2.332 (2.753)	GS 34.969 (32.178)	mem 73.134
Train: [58][700/1500]	BT 0.037 (0.297)	DT 0.000 (0.260)	loss 6.885 (6.726)	prob 2.076 (2.692)	GS 33.438 (32.158)	mem 73.135
Train: [58][710/1500]	BT 0.035 (0.298)	DT 0.000 (0.261)	loss 6.549 (6.753)	prob 2.467 (3.037)	GS 35.047 (32.595)	mem 73.138
Train: [58][720/1500]	BT 0.036 (0.295)	DT 0.000 (0.257)	loss 6.547 (6.717)	prob 3.784 (2.989)	GS 30.094 (32.371)	mem 73.138
Train: [58][730/1500]	BT 0.038 (0.295)	DT 0.001 (0.258)	loss 6.757 (6.717)	prob 3.006 (2.950)	GS 35.719 (32.379)	mem 73.140
Train: [58][740/1500]	BT 0.028 (0.298)	DT 0.000 (0.261)	loss 6.923 (6.725)	prob 2.303 (2.950)	GS 31.969 (32.673)	mem 73.140
Train: [58][750/1500]	BT 0.025 (0.295)	DT 0.000 (0.258)	loss 6.571 (6.724)	prob 2.465 (2.904)	GS 28.438 (32.297)	mem 73.140
Train: [58][760/1500]	BT 0.037 (0.297)	DT 0.001 (0.260)	loss 6.736 (6.726)	prob 2.543 (2.863)	GS 36.531 (32.692)	mem 73.143
Train: [58][770/1500]	BT 0.035 (0.293)	DT 0.000 (0.257)	loss 6.993 (6.774)	prob 3.304 (2.819)	GS 33.188 (32.600)	mem 73.143
Train: [58][780/1500]	BT 0.036 (0.290)	DT 0.001 (0.253)	loss 6.687 (6.786)	prob 2.553 (2.862)	GS 32.719 (32.311)	mem 73.144
Train: [58][790/1500]	BT 0.048 (0.293)	DT 0.000 (0.256)	loss 6.698 (6.775)	prob 2.806 (2.812)	GS 29.562 (32.068)	mem 73.147
Train: [58][800/1500]	BT 0.081 (0.290)	DT 0.019 (0.253)	loss 6.802 (6.786)	prob 2.358 (2.762)	GS 33.062 (32.148)	mem 73.146
Train: [58][810/1500]	BT 0.029 (0.315)	DT 0.000 (0.278)	loss 6.761 (6.807)	prob 3.870 (2.828)	GS 39.562 (32.691)	mem 73.145
Train: [58][820/1500]	BT 0.031 (0.311)	DT 0.000 (0.274)	loss 6.896 (6.813)	prob 2.490 (2.800)	GS 34.109 (33.022)	mem 73.146
Train: [58][830/1500]	BT 0.038 (0.311)	DT 0.001 (0.274)	loss 6.683 (6.812)	prob 3.718 (2.856)	GS 37.469 (33.249)	mem 73.149
Train: [58][840/1500]	BT 0.036 (0.308)	DT 0.001 (0.271)	loss 6.682 (6.793)	prob 2.616 (2.924)	GS 34.156 (33.088)	mem 73.148
Train: [58][850/1500]	BT 0.038 (0.305)	DT 0.001 (0.268)	loss 7.074 (6.803)	prob 2.588 (2.941)	GS 33.250 (33.505)	mem 73.149
Train: [58][860/1500]	BT 0.037 (0.305)	DT 0.001 (0.268)	loss 7.012 (6.838)	prob 3.658 (2.894)	GS 37.625 (33.055)	mem 73.149
Train: [58][870/1500]	BT 0.037 (0.304)	DT 0.000 (0.267)	loss 6.606 (6.799)	prob 2.843 (2.982)	GS 33.016 (32.491)	mem 73.150
Train: [58][880/1500]	BT 0.039 (0.303)	DT 0.001 (0.266)	loss 6.880 (6.814)	prob 2.522 (2.916)	GS 34.078 (32.799)	mem 73.150
Train: [58][890/1500]	BT 0.059 (0.303)	DT 0.011 (0.266)	loss 6.699 (6.811)	prob 2.652 (2.851)	GS 33.094 (32.886)	mem 73.151
Train: [58][900/1500]	BT 0.079 (0.300)	DT 0.006 (0.263)	loss 6.917 (6.825)	prob 2.794 (2.837)	GS 32.406 (32.869)	mem 73.152
Train: [58][910/1500]	BT 0.093 (0.309)	DT 0.018 (0.272)	loss 6.796 (6.793)	prob 3.090 (2.730)	GS 35.562 (33.992)	mem 73.154
Train: [58][920/1500]	BT 0.031 (0.317)	DT 0.000 (0.279)	loss 6.954 (6.806)	prob 3.319 (2.761)	GS 33.047 (34.278)	mem 73.152
Train: [58][930/1500]	BT 0.113 (0.315)	DT 0.040 (0.276)	loss 6.868 (6.810)	prob 2.355 (2.817)	GS 35.484 (33.631)	mem 73.153
Train: [58][940/1500]	BT 0.038 (0.326)	DT 0.001 (0.288)	loss 6.690 (6.805)	prob 3.421 (2.849)	GS 32.688 (32.973)	mem 73.183
Train: [58][950/1500]	BT 0.027 (0.323)	DT 0.001 (0.285)	loss 6.869 (6.806)	prob 3.311 (2.889)	GS 33.500 (32.806)	mem 73.185
Train: [58][960/1500]	BT 0.028 (0.326)	DT 0.000 (0.288)	loss 6.682 (6.786)	prob 3.265 (3.009)	GS 36.141 (31.641)	mem 73.186
Train: [58][970/1500]	BT 0.031 (0.323)	DT 0.000 (0.285)	loss 6.698 (6.783)	prob 3.372 (2.967)	GS 39.125 (32.357)	mem 73.186
Train: [58][980/1500]	BT 0.064 (0.320)	DT 0.003 (0.282)	loss 6.908 (6.791)	prob 2.683 (3.005)	GS 29.859 (32.597)	mem 73.186
Train: [58][990/1500]	BT 0.044 (0.325)	DT 0.011 (0.287)	loss 6.904 (6.789)	prob 2.901 (2.986)	GS 33.547 (32.710)	mem 73.185
Train: [58][1000/1500]	BT 0.030 (0.329)	DT 0.000 (0.291)	loss 6.964 (6.802)	prob 2.220 (2.977)	GS 35.312 (32.504)	mem 73.186
Train: [58][1010/1500]	BT 0.028 (0.326)	DT 0.000 (0.288)	loss 6.823 (6.825)	prob 2.527 (2.848)	GS 33.797 (34.033)	mem 73.184
Train: [58][1020/1500]	BT 0.061 (0.328)	DT 0.011 (0.290)	loss 6.894 (6.791)	prob 2.828 (2.818)	GS 33.203 (32.823)	mem 73.184
Train: [58][1030/1500]	BT 0.033 (0.326)	DT 0.001 (0.287)	loss 6.953 (6.787)	prob 2.972 (2.788)	GS 32.359 (32.474)	mem 73.185
Train: [58][1040/1500]	BT 0.031 (0.330)	DT 0.000 (0.292)	loss 6.936 (6.792)	prob 2.918 (2.779)	GS 33.266 (32.312)	mem 73.185
Train: [58][1050/1500]	BT 0.053 (0.327)	DT 0.014 (0.289)	loss 6.789 (6.787)	prob 2.792 (2.789)	GS 38.438 (32.583)	mem 73.184
Train: [58][1060/1500]	BT 0.044 (0.342)	DT 0.001 (0.304)	loss 6.744 (6.781)	prob 2.668 (2.823)	GS 35.766 (33.397)	mem 73.182
Train: [58][1070/1500]	BT 0.031 (0.340)	DT 0.000 (0.301)	loss 6.834 (6.782)	prob 2.284 (2.765)	GS 33.375 (33.030)	mem 73.183
Train: [58][1080/1500]	BT 0.027 (0.337)	DT 0.000 (0.299)	loss 6.726 (6.790)	prob 3.101 (2.722)	GS 37.188 (32.958)	mem 73.183
Train: [58][1090/1500]	BT 0.030 (0.338)	DT 0.000 (0.300)	loss 6.710 (6.786)	prob 2.554 (2.718)	GS 33.000 (32.641)	mem 73.185
Train: [58][1100/1500]	BT 0.037 (0.335)	DT 0.000 (0.297)	loss 6.589 (6.799)	prob 2.577 (2.716)	GS 36.562 (32.561)	mem 73.187
Train: [58][1110/1500]	BT 0.025 (0.337)	DT 0.000 (0.300)	loss 6.959 (6.728)	prob 2.658 (2.906)	GS 36.875 (32.627)	mem 73.186
Train: [58][1120/1500]	BT 0.030 (0.335)	DT 0.000 (0.297)	loss 6.703 (6.788)	prob 2.733 (2.652)	GS 35.500 (33.309)	mem 73.186
Train: [58][1130/1500]	BT 0.039 (0.332)	DT 0.001 (0.294)	loss 6.683 (6.789)	prob 2.142 (2.689)	GS 36.391 (33.289)	mem 73.186
Train: [58][1140/1500]	BT 0.039 (0.332)	DT 0.001 (0.294)	loss 6.681 (6.786)	prob 2.976 (2.683)	GS 34.266 (33.297)	mem 73.188
Train: [58][1150/1500]	BT 0.039 (0.329)	DT 0.001 (0.292)	loss 6.836 (6.784)	prob 2.677 (2.654)	GS 31.328 (33.312)	mem 73.189
Train: [58][1160/1500]	BT 0.053 (0.330)	DT 0.004 (0.292)	loss 6.740 (6.762)	prob 2.170 (2.618)	GS 34.156 (32.878)	mem 73.188
Train: [58][1170/1500]	BT 0.052 (0.327)	DT 0.001 (0.289)	loss 6.660 (6.754)	prob 2.590 (2.566)	GS 30.812 (31.911)	mem 73.187
Train: [58][1180/1500]	BT 0.853 (0.331)	DT 0.805 (0.293)	loss 6.786 (6.764)	prob 2.985 (2.586)	GS 30.469 (31.952)	mem 73.188
Train: [58][1190/1500]	BT 0.048 (0.331)	DT 0.001 (0.292)	loss 6.900 (6.767)	prob 2.131 (2.612)	GS 32.984 (31.907)	mem 73.189
Train: [58][1200/1500]	BT 0.062 (0.329)	DT 0.002 (0.290)	loss 6.686 (6.777)	prob 2.995 (2.579)	GS 30.891 (32.248)	mem 73.189
Train: [58][1210/1500]	BT 0.039 (0.331)	DT 0.001 (0.292)	loss 6.603 (6.819)	prob 3.202 (2.689)	GS 33.844 (34.487)	mem 73.189
Train: [58][1220/1500]	BT 0.039 (0.328)	DT 0.001 (0.290)	loss 6.729 (6.800)	prob 2.492 (2.683)	GS 34.047 (34.084)	mem 73.190
Train: [58][1230/1500]	BT 0.038 (0.329)	DT 0.000 (0.290)	loss 6.692 (6.763)	prob 2.821 (2.639)	GS 35.297 (34.002)	mem 73.187
Train: [58][1240/1500]	BT 0.036 (0.326)	DT 0.001 (0.288)	loss 6.627 (6.761)	prob 2.404 (2.590)	GS 33.484 (33.759)	mem 73.186
Train: [58][1250/1500]	BT 2.559 (0.326)	DT 2.515 (0.288)	loss 6.807 (6.764)	prob 2.225 (2.554)	GS 33.406 (33.556)	mem 73.188
Train: [58][1260/1500]	BT 0.081 (0.330)	DT 0.016 (0.292)	loss 6.630 (6.754)	prob 2.397 (2.340)	GS 31.188 (32.414)	mem 73.192
Train: [58][1270/1500]	BT 0.065 (0.331)	DT 0.002 (0.292)	loss 6.721 (6.756)	prob 2.450 (2.396)	GS 32.391 (32.425)	mem 73.191
Train: [58][1280/1500]	BT 0.027 (0.339)	DT 0.000 (0.301)	loss 6.609 (6.767)	prob 2.082 (2.399)	GS 29.812 (32.553)	mem 73.201
Train: [58][1290/1500]	BT 0.024 (0.337)	DT 0.000 (0.298)	loss 6.694 (6.756)	prob 2.713 (2.435)	GS 29.062 (32.278)	mem 73.209
Train: [58][1300/1500]	BT 0.022 (0.338)	DT 0.000 (0.299)	loss 6.705 (6.744)	prob 2.658 (2.506)	GS 35.953 (32.511)	mem 73.229
/home/shakir/.venv/lib/python3.8/site-packages/dgl/data/graph_serialize.py:189: DGLWarning: You are loading a graph file saved by old version of dgl.              Please consider saving it again with the current format.
  dgl_warning(
/home/shakir/.venv/lib/python3.8/site-packages/dgl/data/graph_serialize.py:189: DGLWarning: You are loading a graph file saved by old version of dgl.              Please consider saving it again with the current format.
  dgl_warning(
/home/shakir/.venv/lib/python3.8/site-packages/dgl/data/graph_serialize.py:189: DGLWarning: You are loading a graph file saved by old version of dgl.              Please consider saving it again with the current format.
  dgl_warning(
/home/shakir/.venv/lib/python3.8/site-packages/dgl/data/graph_serialize.py:189: DGLWarning: You are loading a graph file saved by old version of dgl.              Please consider saving it again with the current format.
  dgl_warning(
/home/shakir/.venv/lib/python3.8/site-packages/dgl/data/graph_serialize.py:189: DGLWarning: You are loading a graph file saved by old version of dgl.              Please consider saving it again with the current format.
  dgl_warning(
/home/shakir/.venv/lib/python3.8/site-packages/dgl/data/graph_serialize.py:189: DGLWarning: You are loading a graph file saved by old version of dgl.              Please consider saving it again with the current format.
  dgl_warning(
/home/shakir/.venv/lib/python3.8/site-packages/dgl/data/graph_serialize.py:189: DGLWarning: You are loading a graph file saved by old version of dgl.              Please consider saving it again with the current format.
  dgl_warning(
/home/shakir/.venv/lib/python3.8/site-packages/dgl/data/graph_serialize.py:189: DGLWarning: You are loading a graph file saved by old version of dgl.              Please consider saving it again with the current format.
  dgl_warning(
/home/shakir/.venv/lib/python3.8/site-packages/dgl/data/graph_serialize.py:189: DGLWarning: You are loading a graph file saved by old version of dgl.              Please consider saving it again with the current format.
  dgl_warning(
/home/shakir/.venv/lib/python3.8/site-packages/dgl/data/graph_serialize.py:189: DGLWarning: You are loading a graph file saved by old version of dgl.              Please consider saving it again with the current format.
  dgl_warning(
/home/shakir/.venv/lib/python3.8/site-packages/dgl/data/graph_serialize.py:189: DGLWarning: You are loading a graph file saved by old version of dgl.              Please consider saving it again with the current format.
  dgl_warning(
/home/shakir/.venv/lib/python3.8/site-packages/dgl/data/graph_serialize.py:189: DGLWarning: You are loading a graph file saved by old version of dgl.              Please consider saving it again with the current format.
  dgl_warning(
/home/shakir/.venv/lib/python3.8/site-packages/dgl/data/graph_serialize.py:189: DGLWarning: You are loading a graph file saved by old version of dgl.              Please consider saving it again with the current format.
  dgl_warning(
/home/shakir/.venv/lib/python3.8/site-packages/dgl/data/graph_serialize.py:189: DGLWarning: You are loading a graph file saved by old version of dgl.              Please consider saving it again with the current format.
  dgl_warning(
/home/shakir/.venv/lib/python3.8/site-packages/dgl/data/graph_serialize.py:189: DGLWarning: You are loading a graph file saved by old version of dgl.              Please consider saving it again with the current format.
  dgl_warning(
/home/shakir/.venv/lib/python3.8/site-packages/dgl/data/graph_serialize.py:189: DGLWarning: You are loading a graph file saved by old version of dgl.              Please consider saving it again with the current format.
  dgl_warning(
/home/shakir/.venv/lib/python3.8/site-packages/dgl/data/graph_serialize.py:189: DGLWarning: You are loading a graph file saved by old version of dgl.              Please consider saving it again with the current format.
  dgl_warning(
/home/shakir/.venv/lib/python3.8/site-packages/dgl/data/graph_serialize.py:189: DGLWarning: You are loading a graph file saved by old version of dgl.              Please consider saving it again with the current format.
  dgl_warning(
/home/shakir/.venv/lib/python3.8/site-packages/dgl/data/graph_serialize.py:189: DGLWarning: You are loading a graph file saved by old version of dgl.              Please consider saving it again with the current format.
  dgl_warning(
/home/shakir/.venv/lib/python3.8/site-packages/dgl/data/graph_serialize.py:189: DGLWarning: You are loading a graph file saved by old version of dgl.              Please consider saving it again with the current format.
  dgl_warning(
/home/shakir/.venv/lib/python3.8/site-packages/dgl/data/graph_serialize.py:189: DGLWarning: You are loading a graph file saved by old version of dgl.              Please consider saving it again with the current format.
  dgl_warning(
/home/shakir/.venv/lib/python3.8/site-packages/dgl/data/graph_serialize.py:189: DGLWarning: You are loading a graph file saved by old version of dgl.              Please consider saving it again with the current format.
  dgl_warning(
/home/shakir/.venv/lib/python3.8/site-packages/dgl/data/graph_serialize.py:189: DGLWarning: You are loading a graph file saved by old version of dgl.              Please consider saving it again with the current format.
  dgl_warning(
/home/shakir/.venv/lib/python3.8/site-packages/dgl/data/graph_serialize.py:189: DGLWarning: You are loading a graph file saved by old version of dgl.              Please consider saving it again with the current format.
  dgl_warning(
Train: [58][1310/1500]	BT 0.037 (0.336)	DT 0.000 (0.297)	loss 6.580 (6.736)	prob 2.420 (2.327)	GS 37.891 (32.541)	mem 73.229
Train: [58][1320/1500]	BT 0.039 (0.333)	DT 0.000 (0.295)	loss 6.737 (6.721)	prob 3.060 (2.516)	GS 34.344 (32.674)	mem 73.098
Train: [58][1330/1500]	BT 0.029 (0.334)	DT 0.000 (0.296)	loss 6.729 (6.721)	prob 2.097 (2.509)	GS 35.031 (32.865)	mem 73.107
Train: [58][1340/1500]	BT 0.036 (0.332)	DT 0.000 (0.294)	loss 6.627 (6.716)	prob 2.785 (2.505)	GS 32.859 (32.984)	mem 73.108
Train: [58][1350/1500]	BT 0.031 (0.333)	DT 0.000 (0.294)	loss 6.630 (6.721)	prob 1.752 (2.528)	GS 32.078 (33.055)	mem 73.107
Train: [58][1360/1500]	BT 0.033 (0.330)	DT 0.000 (0.292)	loss 6.813 (6.707)	prob 2.619 (2.626)	GS 34.406 (32.292)	mem 73.106
Train: [58][1370/1500]	BT 6.632 (0.333)	DT 6.584 (0.295)	loss 6.477 (6.671)	prob 2.282 (2.604)	GS 34.594 (32.312)	mem 73.106
Train: [58][1380/1500]	BT 0.051 (0.331)	DT 0.000 (0.293)	loss 6.815 (6.676)	prob 1.842 (2.531)	GS 32.859 (31.943)	mem 73.107
Train: [58][1390/1500]	BT 0.030 (0.336)	DT 0.000 (0.298)	loss 6.636 (6.683)	prob 2.478 (2.527)	GS 32.688 (32.665)	mem 73.129
Train: [58][1400/1500]	BT 0.028 (0.334)	DT 0.000 (0.296)	loss 6.572 (6.670)	prob 2.332 (2.464)	GS 35.219 (32.665)	mem 73.130
Train: [58][1410/1500]	BT 0.066 (0.335)	DT 0.004 (0.296)	loss 6.717 (6.644)	prob 2.065 (2.511)	GS 30.266 (33.628)	mem 73.117
Train: [58][1420/1500]	BT 0.060 (0.333)	DT 0.011 (0.294)	loss 6.634 (6.622)	prob 3.190 (2.502)	GS 34.062 (33.312)	mem 73.117
Train: [58][1430/1500]	BT 0.068 (0.337)	DT 0.010 (0.298)	loss 6.872 (6.616)	prob 2.302 (2.617)	GS 33.047 (33.164)	mem 73.116
Train: [58][1440/1500]	BT 0.029 (0.343)	DT 0.000 (0.305)	loss 6.548 (6.606)	prob 2.449 (2.670)	GS 32.656 (33.075)	mem 73.117
Train: [58][1450/1500]	BT 0.030 (0.341)	DT 0.000 (0.303)	loss 6.968 (6.636)	prob 2.512 (2.621)	GS 32.484 (32.813)	mem 73.118
Train: [58][1460/1500]	BT 0.037 (0.339)	DT 0.001 (0.301)	loss 7.152 (6.694)	prob 1.312 (2.494)	GS 32.812 (32.494)	mem 73.119
Train: [58][1470/1500]	BT 0.028 (0.339)	DT 0.000 (0.300)	loss 6.972 (6.707)	prob 2.191 (2.496)	GS 30.016 (32.066)	mem 71.947
Train: [58][1480/1500]	BT 0.028 (0.337)	DT 0.001 (0.298)	loss 6.749 (6.720)	prob 3.253 (2.589)	GS 36.062 (32.208)	mem 71.947
Train: [58][1490/1500]	BT 0.027 (0.336)	DT 0.000 (0.298)	loss 6.910 (6.743)	prob 2.314 (2.587)	GS 32.875 (32.278)	mem 8.048
Train: [58][1500/1500]	BT 0.025 (0.334)	DT 0.000 (0.296)	loss 6.646 (6.735)	prob 2.659 (2.568)	GS 38.500 (32.289)	mem 8.048
Train: [58][1510/1500]	BT 0.828 (0.333)	DT 0.790 (0.295)	loss 6.458 (6.589)	prob 1.628 (2.640)	GS 40.594 (32.941)	mem 8.014
epoch 58, total time 502.91
==> Saving...
==> Saving...
==> training...
moco1
moco2
moco3
moco4
Train: [59][1/1500]	BT 24.479 (24.479)	DT 24.416 (24.416)	loss 6.278 (6.278)	prob 2.203 (2.203)	GS 36.188 (36.188)	mem 71.765
Train: [59][10/1500]	BT 0.036 (2.483)	DT 0.000 (2.443)	loss 6.489 (6.528)	prob 2.854 (2.706)	GS 28.203 (32.991)	mem 71.778
Train: [59][20/1500]	BT 0.037 (1.603)	DT 0.000 (1.559)	loss 6.899 (6.598)	prob 2.576 (2.648)	GS 34.812 (32.898)	mem 71.809
Train: [59][30/1500]	BT 0.097 (1.095)	DT 0.042 (1.045)	loss 6.832 (6.646)	prob 2.523 (2.746)	GS 31.156 (32.778)	mem 71.812
Train: [59][40/1500]	BT 0.028 (0.960)	DT 0.000 (0.913)	loss 6.940 (6.691)	prob 2.680 (2.915)	GS 30.578 (33.248)	mem 71.846
Train: [59][50/1500]	BT 0.037 (0.774)	DT 0.000 (0.730)	loss 6.942 (6.731)	prob 2.475 (2.918)	GS 34.234 (33.018)	mem 71.848
Train: [59][60/1500]	BT 0.073 (0.661)	DT 0.006 (0.616)	loss 7.034 (6.735)	prob 2.918 (3.108)	GS 31.891 (32.967)	mem 71.851
Train: [59][70/1500]	BT 0.037 (0.658)	DT 0.001 (0.615)	loss 6.890 (6.831)	prob 2.606 (2.927)	GS 33.969 (33.472)	mem 71.869
Train: [59][80/1500]	BT 0.033 (0.581)	DT 0.000 (0.538)	loss 6.954 (6.827)	prob 2.492 (2.848)	GS 32.094 (32.920)	mem 71.873
Train: [59][90/1500]	BT 0.063 (0.555)	DT 0.004 (0.511)	loss 6.928 (6.815)	prob 2.656 (2.833)	GS 32.047 (32.511)	mem 71.879
Train: [59][100/1500]	BT 0.037 (0.518)	DT 0.000 (0.474)	loss 6.962 (6.820)	prob 2.141 (2.804)	GS 34.750 (32.557)	mem 71.886
Train: [59][110/1500]	BT 0.038 (0.502)	DT 0.001 (0.460)	loss 7.104 (6.831)	prob 1.757 (2.472)	GS 35.297 (33.141)	mem 71.899
Train: [59][120/1500]	BT 0.037 (0.467)	DT 0.001 (0.425)	loss 6.861 (6.832)	prob 2.646 (2.515)	GS 32.516 (32.344)	mem 71.899
Train: [59][130/1500]	BT 0.037 (0.442)	DT 0.000 (0.400)	loss 6.778 (6.839)	prob 3.158 (2.561)	GS 35.938 (32.604)	mem 71.902
Train: [59][140/1500]	BT 0.057 (0.431)	DT 0.006 (0.390)	loss 6.811 (6.822)	prob 3.045 (2.669)	GS 32.234 (32.595)	mem 71.906
Train: [59][150/1500]	BT 0.037 (0.415)	DT 0.000 (0.374)	loss 6.813 (6.822)	prob 2.017 (2.720)	GS 40.062 (32.735)	mem 71.915
Train: [59][160/1500]	BT 0.037 (0.405)	DT 0.001 (0.364)	loss 6.732 (6.761)	prob 3.293 (2.599)	GS 35.156 (32.513)	mem 71.918
Train: [59][170/1500]	BT 0.037 (0.393)	DT 0.000 (0.352)	loss 6.679 (6.769)	prob 2.841 (2.661)	GS 33.016 (32.105)	mem 71.921
Train: [59][180/1500]	BT 0.027 (0.381)	DT 0.001 (0.340)	loss 6.878 (6.759)	prob 2.848 (2.612)	GS 31.969 (32.510)	mem 71.922
Train: [59][190/1500]	BT 0.037 (0.371)	DT 0.000 (0.331)	loss 6.832 (6.784)	prob 2.809 (2.616)	GS 34.047 (32.727)	mem 71.923
